RelVlaznost;TempZraka;Padavine24;BrzinaVjetraKMh
50,93612;18,75701;1,30947;4,99524
49,19867;20,72759;0,06560;5,16802
42,49418;22,91430;0,03051;5,42213
43,04112;22,51907;2,88701;5,50503
53,03207;20,60867;7,90576;5,38115
52,16042;20,33904;1,57414;5,01011
56,16196;19,11154;8,55778;4,45939
51,25493;18,31597;3,77074;8,56707
53,91235;16,51312;0,56493;8,30630
45,84066;17,25622;3,37774;5,05614
53,62337;16,15075;0,68325;9,51490
50,91962;14,54299;0,02677;9,43834
50,23556;13,91183;6,62723;7,57058
47,91299;16,42483;0,81612;7,12085
45,32184;16,63317;0,17014;7,63760
46,19987;18,62072;0,39797;6,15897
48,18776;19,94793;1,87677;5,33114
46,07557;21,00265;0,02881;6,46767
42,26859;22,60238;0,01066;7,05466
44,91135;23,39880;0,05507;8,52140
38,72988;24,98791;0,19282;7,92442
39,56658;24,64077;0,31174;6,34588
42,13735;25,86288;12,04820;6,92522
46,09893;24,17462;3,33503;8,21510
50,18513;24,09411;27,04258;4,90504
50,81288;20,86093;16,58829;6,63352
51,51636;18,36489;4,63175;8,74651
62,77134;16,52975;20,91233;6,26303
58,48573;16,45211;7,38051;6,58006
54,95386;17,56420;17,71722;7,48506
52,66427;18,35940;3,15959;8,18139
48,53526;19,39010;11,14780;7,70347
40,98333;19,16616;0,10028;7,22186
49,92384;21,49413;0,00108;6,05237
52,74921;23,37744;1,64731;7,68319
50,81588;23,35794;4,66760;10,59795
58,94048;21,36852;25,45626;11,41798
46,73018;20,75970;11,49472;6,58336
45,75200;20,97900;0,20665;6,94803
42,40050;23,57611;0,00879;6,58997
45,99122;25,09216;0,09566;9,68278
54,45285;17,34210;25,80120;10,77083
44,98502;20,20141;0,00463;6,15028
42,96278;23,42398;0,10519;6,33982
54,90193;20,29000;2,41056;8,61801
35,09809;24,55856;0,00747;6,81422
43,11031;25,27355;0,11005;8,54952
54,30085;24,71740;0,16236;4,83661
46,23862;26,09414;0,12714;4,73082
51,50301;23,26626;12,11211;11,23311
47,87629;20,67562;1,43813;10,26612
56,48085;18,39114;12,25207;10,85999
58,34647;17,17452;1,46622;8,10731
52,59985;19,86569;1,51153;6,88471
51,54991;20,15121;11,83239;6,52580
50,86171;22,52999;2,63388;5,28939
54,95926;21,64962;4,99462;8,76502
44,49930;23,71905;5,71191;9,81963
50,92288;23,14175;6,94374;9,34523
52,70716;23,23141;1,34566;8,80748
53,00648;23,79565;0,27714;7,31180
43,99495;26,29186;0,01134;5,35954
43,38080;26,09677;12,28770;9,32391
52,23118;20,83288;14,46255;5,69154
56,57688;22,10613;3,14921;6,58419
52,41865;22,32949;0,30732;5,77563
51,20803;23,39712;3,46540;5,11265
53,81419;23,86129;15,41123;5,16803
63,08916;23,49072;22,38816;5,84925
60,77696;20,17416;3,32179;4,43917
53,35347;23,78539;3,10327;6,40191
38,38081;23,54934;27,39762;10,98034
56,05096;20,36862;9,39483;6,11891
55,38160;22,81811;4,04551;6,53821
58,79176;23,73153;0,73255;5,57023
49,23591;24,47006;9,43312;4,25411
52,81915;23,62591;0,04359;5,09884
51,62035;23,31301;23,93489;6,33228
58,27503;20,18234;9,94096;8,47282
57,85964;21,65203;3,38864;6,58838
48,07431;22,79894;0,29238;5,66678
49,24215;24,99621;0,03556;5,13760
51,93288;25,14279;0,07119;3,95887
43,98989;26,80703;0,03258;6,50245
45,19170;26,81567;0,00112;6,49946
44,19321;27,18481;0,00020;10,37879
53,38574;24,67019;3,52219;11,03160
56,11194;19,95761;0,06023;5,90436
52,13551;20,41046;2,49348;6,95181
46,64463;19,27593;2,27621;7,57741
43,82867;21,43746;0,00382;5,60604
47,96973;23,40774;0,24453;7,10094
55,38466;22,58004;1,28474;7,47150
58,19733;21,91677;23,91461;8,20722
53,73222;21,79684;6,71620;5,44289
55,61407;23,12210;30,44853;6,45648
47,21950;20,45700;0,24966;8,03062
53,06018;20,74362;0,12083;6,23072
53,43603;22,83932;0,23054;10,55025
60,25499;20,85354;1,80561;9,34905
48,70882;21,58636;0,02190;8,11612
42,99523;21,70129;0,00106;7,10413
47,40775;23,26370;0,06727;5,39666
55,97982;21,69522;1,22628;5,03429
60,09916;18,37988;51,60514;10,60940
57,66564;20,42877;6,69069;11,45138
60,61075;19,31347;5,37850;10,22149
61,58440;17,21646;8,10680;7,61303
71,19097;19,01144;1,69412;7,53586
59,26498;17,72155;1,47614;6,70946
59,80621;18,06683;0,71085;5,83157
59,66243;19,88253;3,91574;4,33954
50,62127;21,32223;0,05957;4,90918
52,66356;21,30047;10,47187;5,27003
54,03420;20,46188;34,34814;8,86956
58,78913;18,47299;20,79297;9,02399
55,45287;18,52181;2,63477;7,93862
56,36926;17,87615;2,62696;5,42333
59,28360;16,48739;1,59562;4,53106
54,49335;17,10546;0,21542;5,86799
60,19160;17,39517;0,03051;6,10415
50,54599;19,86712;0,01975;5,36147
55,87709;22,12783;0,24537;7,24851
57,35965;21,02682;59,15071;8,15743
59,60946;19,43124;2,59913;7,74255
59,45116;17,86407;33,07494;8,84823
54,57317;12,34298;8,71630;10,40106
47,84382;16,19097;0,06669;6,43939
60,09975;16,93951;1,61470;7,02241
59,29164;13,60967;0,22300;9,95520
51,88936;15,04830;0,02806;9,36427
56,78344;17,38159;0,00087;7,23315
49,49911;19,66528;0,00012;5,19032
48,47239;19,51400;0,00577;3,65186
47,87993;19,87957;1,27995;3,88747
49,57319;17,13851;4,31183;6,44284
71,98060;15,20944;0,09234;6,55368
65,40549;14,13055;0,60312;5,67141
66,92381;15,03619;0,18762;5,24346
59,84393;16,10000;1,39046;6,09800
57,69127;17,14901;0,03864;5,33358
54,52349;18,91995;0,10101;5,82638
45,53629;20,35732;0,00215;6,84336
49,45440;21,01773;0,00434;5,54913
47,09137;20,32632;0,00230;5,20520
54,93190;20,14300;0,00337;4,75880
52,29392;19,79739;0,03436;7,44460
49,83625;19,71942;0,50001;8,10379
65,43988;14,05148;14,24184;10,28339
60,54123;16,54449;14,80909;9,55538
73,39716;15,99301;1,13269;10,97323
56,45356;15,13272;0,00689;6,47578
51,07602;17,43078;0,00026;5,68888
55,46997;17,12435;0,01423;5,38303
66,59342;15,19576;0,24990;7,72429
67,27929;7,51440;11,55822;12,04419
69,00415;8,23864;4,70149;7,86736
70,03442;7,40887;3,22722;9,61419
60,82742;11,43704;0,39389;11,72250
67,35260;9,97448;0,15311;10,63842
69,20855;9,63232;0,15661;9,63481
60,84790;9,87875;0,22821;6,97491
72,84039;8,08300;0,37263;3,98274
72,55526;9,26367;0,23242;5,79903
66,35236;8,85378;0,03793;6,88828
56,19827;11,37191;0,03722;5,65210
53,34538;12,56469;0,02391;4,60358
57,19020;11,02465;0,01545;7,47931
58,63610;12,29501;0,02806;13,22774
66,92393;12,20349;1,22849;16,36981
61,28555;12,31716;7,26402;13,15060
70,61891;11,02249;3,31276;12,68132
66,81083;10,65985;1,67551;4,73110
72,84991;11,50201;0,02574;4,88756
60,22359;13,11682;0,04907;7,82827
54,50897;12,11175;1,83960;8,72938
65,76126;6,11410;13,06553;9,68790
74,85230;5,96063;8,15967;7,07069
75,60946;9,11514;0,02937;5,80232
63,43055;12,31973;0,57867;7,30049
67,96168;8,32910;7,69135;10,21881
60,01174;9,22750;13,33523;9,59484
73,85148;9,21411;20,71527;12,18772
58,33755;6,86959;5,09483;7,28386
68,18811;5,11730;0,07831;7,35645
65,15128;6,59768;0,12308;5,41328
66,50105;8,35970;0,06604;4,74772
67,55722;8,33233;0,05691;5,06602
68,30022;9,25945;0,02032;5,53786
76,10652;6,45538;0,04476;5,67161
67,28358;6,00979;0,37851;6,85948
75,57032;5,46838;0,34297;5,81774
78,62437;3,63445;0,16414;7,89194
74,17570;7,80837;9,13641;7,90085
74,54154;6,49554;8,37089;6,00804
75,89789;5,73690;37,09616;11,05805
74,42321;5,09036;12,59302;8,21658
76,72477;5,30523;2,13622;7,63355
79,16015;4,60577;8,52747;6,36943
72,30293;5,45822;6,52087;6,83367
83,30108;3,17660;4,14783;5,94894
73,89437;2,85723;0,54420;5,37544
68,73949;2,13909;0,00992;9,07760
73,25774;2,51730;0,10203;13,26899
72,18536;4,04550;0,07096;8,75956
67,52104;2,82482;0,10780;4,31004
52,55611;3,63180;0,01148;8,02208
54,81217;7,31442;0,06444;9,84945
60,80086;6,56686;0,24456;8,72090
53,70083;4,95391;0,25429;8,28302
74,28627;2,56661;25,20263;8,64529
77,12617;2,36367;3,37351;6,00112
61,52766;5,46478;0,16865;5,76734
64,64260;8,75274;0,17167;7,80293
77,34891;5,26760;0,17795;6,88839
50,86889;3,61761;1,18328;9,17425
59,30381;7,14810;0,20999;10,00304
55,15442;9,55627;0,08941;9,20350
58,97939;8,53610;0,01134;8,88113
69,54087;5,11355;0,44353;6,03633
61,95040;1,46346;3,19687;11,01828
55,28434;-2,78983;6,24249;9,03694
74,01972;-3,03693;11,65161;14,00967
67,87766;-4,74869;3,97111;14,02030
78,34377;-7,84849;0,00084;14,49140
86,53348;-5,43091;0,03190;13,74591
69,90150;-1,13840;0,49685;8,78700
68,98527;4,42068;4,32705;6,38314
74,05944;5,19619;6,48510;8,28214
60,14931;3,14126;0,87295;10,42783
66,82971;-2,49058;27,87189;12,34468
61,03142;-1,22028;0,01717;11,34165
64,81612;1,70461;0,27919;5,59417
62,22926;-1,44211;1,00160;5,02174
78,40358;7,40759;6,91596;10,45451
63,28131;8,89907;4,68449;12,05104
63,06828;6,69860;10,66098;11,97780
57,57365;1,70309;0,06565;9,11736
57,62319;6,11187;0,04930;9,04726
52,76676;7,55804;0,25488;7,59103
48,02086;6,75396;0,48118;6,05489
65,90148;7,05612;0,42081;7,73200
69,55596;3,20785;4,63644;11,18412
72,39238;1,99273;36,75454;7,91147
69,30603;0,98412;11,27226;5,90450
71,05297;2,05721;4,84135;6,50197
62,54462;2,41821;5,08812;5,29840
58,45874;5,29516;2,47821;6,72504
65,87917;3,36703;6,71306;8,11797
67,42881;1,73470;1,60120;10,37268
68,20650;-0,16776;2,20767;10,55296
64,01548;0,73705;0,04675;7,17884
70,24891;1,96002;2,63904;5,55346
69,41466;-0,22745;1,10400;6,74709
51,87509;2,11929;19,99127;7,70479
59,16481;3,91357;20,76207;17,65672
50,04769;2,46905;7,08582;9,66853
68,41186;-0,04426;22,33963;5,86355
64,11684;-1,23395;2,29716;6,32969
58,40354;-0,24415;3,74160;8,15031
67,01385;1,20678;14,05488;8,64254
61,11730;-0,62144;8,94252;9,71235
56,59518;4,88632;25,45539;11,51932
66,04099;-0,89930;4,06061;7,01399
66,35971;-1,33469;6,72537;10,57158
59,65499;-2,00126;2,19774;14,61118
69,73536;0,47827;0,00412;10,71256
71,49161;2,59310;0,05877;7,45207
65,23392;4,44793;0,00091;5,57442
65,09042;5,09680;0,00018;3,50954
63,39825;5,31817;0,00091;4,53569
61,38754;4,51501;0,01601;5,80759
57,50319;6,43774;0,06703;5,37663
57,38662;2,85150;0,00262;9,01116
37,02363;3,62371;0,00667;7,67636
38,78632;5,54513;0,05378;3,90386
35,45200;9,32827;1,08294;3,89540
41,23564;8,92837;4,62872;8,96491
81,30272;4,07128;21,43938;10,15809
71,79585;7,39248;3,32369;6,03611
65,91426;5,12847;13,58280;7,14610
70,24931;1,62585;4,97700;10,68430
66,10541;3,43130;1,59481;6,41699
69,71458;1,95968;0,48526;6,04715
69,19076;6,84365;0,37496;6,06253
60,11963;7,03610;1,27911;5,59685
53,32973;5,09066;17,40811;11,46024
48,97588;5,11477;0,36208;7,80229
68,38679;6,62518;13,05183;7,28330
61,14318;5,13729;52,88102;19,20336
57,80946;3,56603;1,92400;21,90247
54,52960;5,06121;5,75257;18,74131
66,13437;5,75005;0,58264;11,84951
71,22327;5,98733;0,29472;7,18668
60,33631;5,76321;3,67188;6,09630
61,41744;8,14456;4,45962;7,91734
70,10597;2,07418;2,39710;10,66980
74,47694;4,88336;1,38708;8,02898
65,70446;4,22872;0,03866;5,20375
50,78778;7,06020;0,53625;6,48580
58,42743;9,76440;0,66479;7,04095
51,75346;8,89627;0,84568;7,04670
58,64431;6,88757;0,18090;5,73088
51,71112;5,02059;0,16603;8,43540
41,10678;7,93868;0,05024;6,29306
37,32837;9,90945;0,29992;7,69106
38,77422;9,10073;5,95476;6,40969
56,96876;9,08111;0,37897;7,45271
60,95166;11,12856;0,13861;6,60706
78,50000;10,72500;12,37463;10,27599
53,57267;12,76000;1,62654;8,89594
69,08318;11,56182;1,05192;10,24581
56,54110;8,36611;1,38830;14,77704
52,64503;9,09970;0,27448;7,14484
50,69801;11,28475;12,44036;11,50550
49,73866;12,45547;3,24279;10,85462
70,12030;9,24359;4,05096;10,36040
35,76030;8,41522;0,60939;11,26569
49,65417;6,63693;0,04772;11,98729
50,36716;6,77386;3,56558;6,65527
64,00624;7,53143;11,03397;11,33089
53,36467;6,33480;1,14158;13,91964
60,10859;7,30966;1,22842;14,75563
65,09624;6,46707;0,06479;10,71055
51,96555;10,64044;0,03629;8,54879
34,18359;14,34863;0,04780;5,55462
38,94860;15,27017;0,27128;7,58680
45,31258;15,78079;0,60464;7,09229
43,14515;15,77636;0,20963;4,74109
35,02116;14,39141;1,78818;7,23889
39,69768;16,92053;0,40110;5,84362
39,06961;17,92013;0,24350;10,52925
56,08670;14,22021;2,62042;12,58634
66,33730;10,92135;3,96647;9,36937
48,03232;8,47253;0,04871;7,14846
37,09946;12,17791;0,04953;7,90240
37,95935;13,30132;0,14465;11,79168
36,59598;14,95248;0,07114;10,48117
32,31971;16,08322;0,28751;7,75188
61,38255;13,18258;4,85821;8,74671
55,24195;14,98998;0,03954;6,10885
44,68789;17,21954;0,15011;7,59937
51,20573;16,61474;1,53784;11,06163
54,01663;14,12542;6,00893;10,19843
50,58597;13,37252;0,15584;10,70504
48,34602;15,54647;1,28574;5,42679
45,25198;16,02590;3,47153;10,68963
65,23921;15,55847;7,58390;8,50958
55,55064;16,67718;0,19675;6,27905
55,47139;20,37408;0,26816;5,93322
37,95060;22,66912;0,12566;7,10578
37,41655;23,92147;1,90864;7,61323
51,98266;18,98321;0,32392;7,64942
44,71277;19,05084;0,03581;8,45744
43,27928;19,55807;1,78595;8,20664
47,27115;16,63882;1,77154;11,45689
41,60183;15,73174;0,00302;12,53452
45,53655;17,97817;0,05227;5,67777
41,49707;22,09988;0,10409;5,94056
47,80823;19,49175;9,19500;8,90683
46,14922;19,92581;5,09636;10,00533
52,79996;18,72219;1,59378;6,79353
49,40798;19,32571;0,09386;7,32460
48,22272;21,27108;1,98326;7,91912
42,86790;21,89703;15,70231;5,90365
42,76052;22,48565;2,74582;7,49298
69,21112;15,83538;6,08765;7,95170
64,97865;16,57064;18,89811;7,24025
52,57387;15,21569;2,92106;7,29972
60,58859;13,23989;8,41168;6,06906
60,08633;12,10128;15,31552;8,28087
65,06866;14,06658;1,56746;8,69793
51,86510;14,69970;0,25570;13,53471
52,95580;13,79016;0,01942;9,66449
39,67315;18,07055;0,00450;5,44429
37,22762;20,20376;0,06773;5,41672
46,48404;20,16906;0,67131;5,21219
41,39692;21,94387;3,16529;4,71301
42,79388;22,43069;0,28745;5,01888
39,83567;23,90789;0,02758;5,33440
44,37843;23,25198;0,28984;7,84058
50,03768;23,06512;0,40695;8,93094
47,89905;22,94128;0,64091;7,63732
42,24923;23,15576;0,00450;8,72615
42,17958;22,20254;2,07367;7,65188
45,21817;22,08373;1,73283;6,40129
52,35745;21,92700;5,48846;6,80468
47,84749;22,84265;3,28176;6,20174
42,53446;24,69207;1,13045;6,28823
45,04195;23,37362;1,39786;7,82495
42,19375;24,12161;5,53697;9,32809
44,75621;22,90783;1,09037;8,98770
54,82173;21,00717;1,68505;6,43314
54,65697;18,08209;13,87927;8,93083
56,18419;18,65603;0,29006;9,34126
48,00751;20,24462;6,26449;6,85596
54,63210;16,42538;2,75390;7,01844
49,30423;16,27212;0,09938;8,41150
42,56157;18,49410;0,02153;5,75261
41,92449;22,24493;2,17832;10,27399
63,20946;17,85693;10,84919;6,85352
43,98428;17,89379;0,08428;8,43371
44,51690;19,57382;0,25910;11,03294
44,22191;21,11602;1,48062;8,18864
59,27821;18,91348;3,71763;8,61398
51,83094;20,45669;0,57094;8,23271
43,79323;20,78710;0,01941;9,22674
42,39963;22,46905;0,02486;7,49329
42,80510;24,82775;0,00114;6,36182
44,38585;24,16558;0,00272;8,73594
41,47869;24,40472;0,00013;5,90082
41,89231;26,06207;0,00050;4,69559
40,56350;27,78747;0,00058;5,41145
37,18314;29,36386;0,02338;5,28105
38,96944;28,63491;0,76667;7,56303
53,61701;22,42770;0,22988;8,21485
41,45623;22,14068;0,30297;8,80590
35,06045;25,14007;0,00361;5,31582
35,27098;26,05563;0,01495;5,46191
48,22654;24,02197;2,34410;7,59815
44,71026;24,71295;0,05294;6,21888
45,98860;25,65615;0,00209;6,19778
41,14224;28,46548;0,24355;5,44540
42,03024;28,20889;0,60921;5,49814
39,62993;28,92065;1,63611;5,09621
37,09493;29,54510;0,00620;5,22333
42,74985;28,63748;0,02384;6,95026
37,78738;29,44778;0,00176;7,54357
37,84337;29,05639;1,12906;6,57283
39,50922;28,87478;16,96488;5,71530
42,86096;26,24801;2,49354;6,14473
40,39508;27,98931;4,18621;6,49711
53,90296;22,99523;1,27608;6,95262
50,62944;24,63210;0,20854;7,71319
44,47095;25,47015;0,00515;6,37483
51,96263;25,56088;0,00692;6,96292
55,11075;24,46575;0,13298;7,08053
59,45833;22,26715;17,05615;6,91140
49,71735;25,65222;0,12935;6,19151
48,50125;25,73895;8,00389;5,97633
53,52304;24,94586;10,08572;5,45621
52,42945;25,63864;0,80736;5,40788
45,70127;26,13967;0,39572;7,15700
42,20752;27,88226;1,89805;7,77277
43,40018;28,11425;1,62151;8,51366
36,59864;28,75146;0,66139;8,60254
37,27371;25,91696;0,16956;7,72223
37,53130;25,95407;1,45007;5,54312
39,76126;25,51141;1,72472;5,02847
35,88878;27,82464;0,33525;6,79217
34,19796;27,91882;0,11096;6,95387
37,69432;27,85125;2,85409;5,28415
40,07681;26,46514;9,96500;5,80696
42,96674;25,10473;28,65177;6,39508
60,45174;20,25573;2,02836;8,81245
49,28878;21,96423;0,24901;5,54816
47,73896;22,45523;8,06276;5,31555
51,11733;19,96813;0,54534;6,48519
56,39076;17,71176;0,85601;7,45472
55,61317;19,12664;2,00357;6,36888
53,38907;19,72705;0,06606;5,18943
46,32713;23,85879;0,14544;5,78385
56,19028;22,60214;3,04241;6,83740
58,56577;23,32937;0,33410;6,03352
47,62478;25,18221;0,00140;4,72415
46,52079;25,51391;0,00029;4,86283
43,04025;27,05932;0,00018;5,13518
41,26743;27,83428;8,41137;5,73518
40,16146;27,82726;0,00127;5,68507
41,60786;26,36944;0,00092;6,98511
41,82824;25,58721;0,24427;5,66638
45,17511;24,22698;0,12674;5,27760
51,30152;23,80654;3,41252;6,93924
58,03252;20,45611;17,82866;8,13532
52,50605;18,41534;0,08309;7,38271
47,79117;17,15899;0,06201;7,72728
50,54376;15,85595;0,00703;8,12564
44,92215;17,71926;0,75300;8,03571
70,68611;12,72528;2,96898;7,26196
51,27600;17,13345;0,10257;4,51920
47,83785;19,95312;0,01064;4,72174
48,89052;21,47094;0,08591;6,28893
46,78514;23,50744;0,55924;10,78876
50,17372;24,07626;0,25398;9,79750
51,54154;25,15859;0,16493;11,20156
35,01360;27,16693;0,01664;10,51630
33,79108;28,46789;0,11608;6,60090
44,88186;24,51013;2,08151;6,30194
58,42257;16,91000;23,03347;8,54105
58,08620;17,16335;0,11904;9,78484
56,40048;19,67541;0,01070;6,23106
47,33550;20,68090;0,15168;7,10871
57,33668;17,21173;22,72920;7,76976
64,89429;14,39968;2,81613;6,68803
58,44750;14,72979;0,13713;8,51126
58,41833;14,06005;3,44708;8,81719
71,57158;12,95535;1,31731;10,28074
70,47333;14,21511;0,02453;8,91495
59,92594;14,61395;0,17296;8,01176
53,74609;16,70312;0,18418;7,11615
53,45090;17,64636;0,24457;6,37106
58,19477;17,06649;1,46481;6,27420
57,57660;17,08346;1,96969;7,76653
52,03307;16,18466;4,06235;6,15999
62,17592;16,89245;5,83564;3,89888
64,50132;12,55325;7,41461;5,85458
71,61165;12,43701;3,31789;5,64500
62,75626;13,43221;0,40520;4,73890
49,75000;14,22500;36,06965;10,19130
83,37398;10,01260;24,35313;9,05070
64,42947;12,75747;0,01770;5,59751
66,86263;14,53210;5,63599;6,61283
66,97473;13,04553;51,92415;11,71277
68,95206;12,48266;50,64745;11,71964
64,45616;13,37216;7,03072;7,31919
63,50480;12,28939;2,09952;5,83860
58,35862;13,96771;1,14613;5,95722
63,41373;14,26562;36,54628;7,35158
56,68766;8,71176;0,00311;8,53594
64,04735;9,62991;0,17588;7,82279
70,39138;8,84042;2,38266;11,95488
64,38966;10,25143;0,13216;10,71554
59,63124;13,23574;0,00043;6,56457
44,64038;14,86846;0,20152;4,35115
56,40629;14,69540;0,19737;4,96863
50,58694;14,14382;0,00213;4,70895
45,64291;13,75714;0,35321;5,27625
56,55491;12,80651;1,53704;6,58536
55,62504;10,88790;0,02805;7,69248
58,60518;10,92626;0,00408;9,89122
62,14412;9,34677;0,00070;8,11099
52,99696;11,96682;0,00027;4,69137
42,13722;14,42767;0,00039;3,93797
45,67163;14,88397;0,00388;3,39283
54,89648;12,92230;0,00371;3,51650
55,76532;12,51541;0,00228;4,72860
51,60584;12,70001;0,00329;4,68130
60,95558;13,82003;0,01221;4,91730
44,54080;16,86584;0,00437;6,07706
50,08051;15,31515;0,25657;5,46254
53,05735;15,47323;0,00816;4,80814
56,63016;13,62539;0,00061;4,16046
50,66092;13,51705;0,00292;4,08352
58,96798;9,51568;0,00236;6,40396
48,96641;10,59374;0,22106;6,30294
52,24828;12,09014;0,00611;4,88332
45,04367;12,32763;0,02892;6,97159
51,80470;12,81957;0,05151;7,05828
51,45353;11,36694;0,00186;6,09694
50,14182;11,33349;1,01182;11,05010
62,41690;7,77984;43,29363;17,44846
78,78456;2,55734;2,99568;8,87387
66,48119;3,44753;1,24521;5,34351
69,07517;1,21133;3,94768;6,11650
78,95412;3,36630;0,96012;6,22433
71,28780;-1,85892;1,82919;9,29908
58,20140;2,55670;3,70005;11,20224
73,25372;2,80676;2,91872;5,83839
58,56852;5,19799;0,33063;6,89104
55,56824;7,94360;3,40091;8,18781
59,68383;6,09292;0,97370;7,62093
61,50957;8,87628;0,33282;4,32874
57,00880;9,41424;0,32901;3,75135
54,04089;9,69204;0,12461;4,29153
53,80090;9,15234;0,15884;3,89440
64,09979;8,27694;0,07229;4,77878
60,29188;7,81381;0,10528;4,03190
59,63948;5,66656;0,10369;5,05561
69,11366;5,46398;0,05961;4,04759
68,45534;2,90481;0,12199;7,83221
60,85339;5,36974;0,07487;5,40676
47,36670;8,11993;0,07987;4,27595
57,75274;6,90737;0,22848;5,77631
61,10388;6,22308;0,07339;3,52176
68,96361;3,70162;0,06102;3,70716
72,40828;2,68600;0,04222;5,81987
57,78244;5,09020;0,01365;5,80723
61,15439;7,28713;0,19668;3,88883
66,02775;7,72955;0,08727;4,34622
71,77940;7,53298;0,05553;5,17269
61,40721;8,76397;0,02832;6,02355
70,46835;8,34509;0,07713;5,13853
68,09007;10,48916;0,09453;5,09719
75,23740;7,87197;0,01092;3,85193
69,44891;8,27975;0,03642;5,31983
51,93587;9,32412;0,05804;5,44197
54,99605;9,49578;0,01058;3,24961
50,81614;8,48492;0,02634;2,87801
68,77170;5,26794;0,02172;5,32674
60,82101;3,26928;0,00419;9,26712
57,43536;0,66897;0,00018;6,78780
60,62815;2,40600;0,00808;3,05011
68,13538;-1,69330;2,20125;6,36109
70,32771;3,48751;7,34632;9,19789
87,00000;-5,90000;2,71491;6,43283
60,92379;4,58618;1,04365;5,75281
63,13233;3,78683;10,16053;5,53476
64,88676;1,88601;0,99626;8,65397
55,71464;5,06719;0,94833;7,52770
67,47008;6,66104;7,90803;10,05438
67,25607;4,81820;4,39570;10,67823
61,91098;6,41927;8,95290;20,98081
65,26382;4,47338;7,90005;12,75116
68,59339;0,87579;6,11455;6,74935
56,05573;1,12649;2,35291;8,33523
76,51750;-2,19630;12,30198;8,52428
56,92938;-3,10410;4,09774;14,19726
70,75029;-5,01813;2,34715;16,58601
73,55985;-6,27988;0,01990;11,96643
50,80957;-5,65656;0,07506;5,10838
66,93477;-2,06464;0,02854;4,41796
66,12366;-1,63297;0,00478;5,19473
59,21332;-3,19523;0,00461;5,95948
50,00529;0,49252;0,92779;4,79816
58,55380;1,89486;0,15047;6,96197
60,88360;4,81564;0,04533;5,07689
68,92986;8,74899;0,99635;5,24899
60,86995;10,06335;0,21131;6,73549
57,88218;8,21307;0,05160;7,26015
67,62794;7,69549;0,08720;5,69188
52,60083;8,45730;0,33501;7,61092
77,07377;10,14599;2,45622;10,95288
59,09280;11,89861;0,12948;7,49981
41,32978;15,63931;0,21612;7,74892
58,80554;10,44375;4,71287;8,91877
67,81046;-1,62647;6,38663;13,24564
69,88940;-0,24412;0,00415;8,33733
68,46033;4,44546;0,01404;6,55623
46,39183;7,51132;2,68875;9,23468
57,13841;8,55090;1,51551;10,83863
58,15627;8,67040;3,85894;13,32412
65,86056;6,21212;11,93686;18,95325
60,82264;4,57537;0,14642;5,62272
63,98339;4,53130;1,50716;8,99571
62,81708;5,60162;14,25862;11,78249
59,38727;8,85247;11,60686;13,97414
76,36957;8,23028;40,42555;11,15232
55,23886;9,32049;13,85362;7,92581
50,32175;11,28927;0,26829;9,95808
57,03423;9,05987;19,00261;6,81069
63,74671;6,83047;0,49223;6,71705
75,46234;2,83297;2,13089;6,85555
52,12743;9,10623;0,47175;7,47244
41,63337;14,38143;0,39218;9,23319
63,28315;9,57696;3,23286;8,39078
72,26629;4,86083;0,79239;8,80848
57,39718;6,59731;6,73736;7,77703
72,39114;4,08196;14,47271;7,51208
62,10149;6,45159;0,74004;7,30804
39,23622;11,28778;5,62373;10,08593
46,35573;13,18386;42,87804;10,93864
68,96797;5,06051;9,56290;7,58294
75,89764;5,12957;0,16313;5,85963
71,64124;3,82092;9,31922;9,34842
68,34572;3,85659;1,61433;9,63184
45,63935;10,22274;1,58434;12,43931
52,68286;8,33285;30,70374;10,31017
65,03288;5,81970;6,67399;7,21751
63,00408;5,42959;0,74717;6,57048
61,71408;5,51226;0,46452;7,38291
78,98413;1,05538;12,06280;7,41741
75,37122;3,39413;2,22991;5,43840
65,23550;6,56396;0,25725;9,58082
60,36820;6,84289;1,98097;14,16261
54,55066;5,44070;0,73801;12,84157
51,42593;4,98333;0,36433;6,32799
58,39045;6,93630;0,20992;7,96890
44,30705;8,89120;0,09593;6,53807
41,68375;10,05593;0,08488;4,19611
47,16351;9,73754;0,17035;7,68264
42,30587;10,93679;0,23138;7,03361
64,92535;9,24294;12,65045;6,69267
68,58135;11,67425;15,03930;6,91405
57,09846;7,70461;26,29747;13,94369
57,54209;3,55639;0,65487;12,78370
42,82973;6,46899;0,49390;5,90410
70,83931;4,74102;1,94127;5,65063
57,01981;8,51293;0,13638;6,36581
61,78046;8,84368;1,53063;7,69628
55,06649;13,15762;1,64967;8,81517
52,97873;13,44012;0,36762;9,34407
43,93063;16,55166;0,22540;10,80776
32,39746;16,99896;0,34618;10,07826
39,50959;17,73049;0,35660;6,57679
38,97925;18,20977;0,08867;5,54928
35,61784;18,30618;0,03370;7,57028
33,65472;19,05935;0,08147;6,68451
36,60868;18,46676;0,06985;5,96503
31,31996;17,76119;0,35097;5,83140
59,59758;13,18810;16,01831;6,79807
70,54068;8,55486;6,75905;5,84987
64,72829;11,33138;0,55942;7,21196
53,72308;14,25665;0,00943;5,49640
42,49481;17,32067;0,04049;8,22558
44,41340;17,46871;0,92955;9,34354
51,97245;14,07003;8,71542;10,40467
