Mjeseci;RelVlaznost;TempZraka;Padavine24;BrzinaVjetraKMh
8;55,0482216;19,9150028;14,0739288;16,18105
8;60,0419693;21,5736332;10,5800581;9,86806
8;51,6722488;19,8100224;16,723381;12,21746
8;55,122673;19,2555485;0,024466893;14,56355
8;42,4126511;20,1627445;0,006864301;14,24757
8;44,8944778;20,6438847;0,005234887;12,88080
9;43,6534081;21,1837406;0,047443964;13,26124
9;53,8928795;19,8436222;0,431091666;14,28968
9;51,7453423;21,2618351;0,032825425;17,01941
9;43,0545082;20,3889408;0,000285179;14,40524
9;45,2640305;22,5839176;0,000391478;11,47694
9;43,7014313;22,0215702;0,004887368;12,11268
9;46,526741;21,7658329;0,003921967;12,82523
9;35,4967804;24,1105289;0,222904339;12,32245
9;52,0922279;21,2698307;3,55624413;14,85987
9;54,8996582;21,8477116;5,0425005;13,53307
9;53,0247688;18,9914799;24,9675579;13,98946
9;60,3114586;18,0371952;22,4172688;12,91071
9;49,9555473;16,5346928;3,66006827;11,87130
9;45,7990761;17,7498417;0,063557506;16,52741
9;46,4186783;20,4554691;1,92906892;14,81840
9;59,1512604;19,1861515;6,89080763;10,66808
9;64,0570679;14,5451908;18,7234135;21,29674
9;49,3091011;17,9108219;0,028947001;15,49149
9;63,8822365;15,3933964;5,9018259;16,95456
9;49,5073967;16,5212345;0,014662912;13,44448
9;54,0487709;16,1882572;0,022226386;17,12344
9;52,1002617;15,8872623;0,011264212;17,48855
9;49,8230476;18,1648808;0,009474187;14,43550
9;40,5508194;21,1336002;0,004989454;13,13559
9;48,1925163;20,7216434;0,004100696;16,18922
9;54,4206161;19,6327457;0,060549963;16,31926
9;60,6499023;17,0364933;0,684956014;8,39236
9;68,7476959;17,3894596;0,149743825;9,11428
9;49,5781784;21,9937382;27,3216228;15,48861
9;65,3454666;14,420557;20,2338181;13,57754
10;69,8636551;13,2742558;0,125052616;16,62494
10;63,4848709;11,7838078;0,001357372;21,01879
10;43,9595718;12,0779972;0,000924919;19,21508
10;41,7494087;13,4057865;0,000492467;15,30543
10;39,2382851;16,7499027;2,64048672;13,56551
10;49,5954361;18,7492619;1,01450133;11,89717
10;57,2054977;14,0075626;12,478425;13,09741
10;60,2918625;14,6129704;17,2466221;12,20072
10;67,1180496;14,1581364;28,3837948;9,96714
10;58,7971573;15,5008488;1,98298252;17,97893
10;58,0529518;16,5473576;10,8702688;21,67979
10;62,7313156;16,0803165;2,95994091;18,19883
10;59,1664467;17,8516483;0,968170702;10,69772
10;60,7560196;16,2098331;0,267606676;8,43721
10;52,3041077;15,3213139;5,32196331;16,47058
10;67,6084595;10,773798;68,0653229;24,70813
10;63,6048622;12,8589725;0,076156557;24,03302
10;51,9063072;14,8020878;0,0034204;14,81384
10;45,723465;16,2632999;0,125682831;13,67020
10;48,2735329;18,9234562;0,782879829;20,27257
10;65,6205139;16,8980656;0,693016589;14,41741
10;57,0414009;18,5321598;0,0054935;12,66493
10;50,5409966;19,9605961;0,001169239;17,20645
10;43,8753777;17,0232182;0,85336864;13,50625
10;52,3427773;17,7522221;0,005877713;10,55846
10;59,4129486;16,6958256;0,014888506;12,18177
10;59,1779861;18,4527531;0,005459826;15,13605
10;62,3334389;16,0178776;0,003431511;14,92315
10;53,6727905;17,4825077;0,002433947;12,70760
10;53,0649185;15,7184391;0,601949275;15,55369
10;66,0626678;11,7687016;0,069867916;15,68767
11;64,7580109;14,2028141;0,000218616;10,34703
11;63,3663712;12,9846134;5,08575964;18,49554
11;62,0083923;14,0741215;2,20692444;26,55267
11;61,0677757;10,9016666;4,63579416;26,61600
11;69,5513763;9,77388954;70,2862549;28,97922
11;63,7336693;8,74715614;10,2049809;11,50973
11;51,9996796;13,6748905;0,017218953;13,87359
11;53,4411507;13,8957462;0,136498407;17,98224
11;53,8847237;12,982996;4,99095106;19,80245
11;63,9590263;10,7873478;18,8847675;19,31944
11;64,049736;1,43264163;63,8866386;27,01466
11;61,5455627;8,41588783;1,47275376;20,26950
11;76,8807831;7,6880126;1,14532554;18,08174
11;70,6908646;8,34041786;0,001738425;16,10136
11;71,4272614;7,18648672;0,003026564;15,47300
11;82,1613007;8,13674355;0,00254251;17,21609
11;64,1477737;9,09530067;0,00292019;10,53936
11;73,7285309;8,5118351;0,864834487;12,32219
11;73,271286;7,39086294;51,4690361;25,12200
11;67,2849579;5,91008902;8,31099129;26,11513
11;73,2445984;3,97268057;13,551034;17,75699
11;68,5710297;4,78930044;25,6713982;22,11368
11;61,0775642;9,46752357;28,3415222;19,40074
11;73,5825653;4,75213003;1,85676289;13,98923
11;53,3241463;-2,05686045;10,3393459;27,14275
11;68,0002594;-0,483984381;25,8387527;36,96212
11;74,9033203;-1,85718381;9,7108345;22,56035
11;78,195137;1,8334595;0,004522272;10,08994
11;58,909935;3,25365591;0,769784212;13,30223
11;69,5348816;4,77242422;2,38142467;16,23070
12;73,4575882;3,02977896;2,70399857;26,78695
12;69,4284439;4,61971426;6,66531277;27,68084
12;60,4886665;3,87685537;1,97880316;22,06838
12;54,6399994;3,9793334;0,010018148;9,60480
12;58,7461319;3,6630187;0,053524375;19,57922
12;68,7174988;1,9423157;0,945196629;17,45927
12;52,2807007;0,821130395;0,29328832;19,00894
12;59,8403702;3,33107901;0,597071707;15,08796
12;46,8811913;7,77083731;2,11376405;18,34319
12;66,1477661;4,44271231;0,370162159;20,65557
12;62,2945862;5,9367919;0,484408915;11,08191
12;69,8537903;4,7154479;0,04264563;9,85636
12;62,3890152;6,57821035;0,075789012;9,64486
12;67,9148331;5,61052847;0,117112294;7,58581
12;68,6599274;3,17604971;1,18290436;13,78958
12;71,088913;3,92324209;0,067740768;16,28571
12;57,7154999;5,66423941;0,062586956;12,81146
12;62,8606682;4,74193716;0,065802194;8,76953
12;68,9026489;3,95723867;0,868099332;16,74900
12;65,8204498;5,6979003;0,427758396;16,41217
12;76,6039581;5,29586172;0,302564472;11,86208
12;77,1749344;6,83135366;0,477761865;13,35023
12;64,9263382;6,20244741;0,797994256;11,03895
12;53,0643349;6,68352652;0,46343866;17,73515
12;55,1826553;7,08754873;1,25508749;29,75622
12;64,286171;4,11309195;19,4927025;37,83722
12;51,0735703;7,07558584;2,36597133;16,65761
12;68,450325;8,5720768;0,180518284;12,67544
12;50,6171227;9,77761269;0,587996244;12,09564
12;64,3185043;3,15801382;1,64008939;17,00960
12;73,1237869;2,46468496;0,470289052;11,08791
1;71,1549911;4,71993399;0,05022094;9,31720
1;66,9396515;5,38375235;0,29685089;16,14285
1;49,6111183;6,52044058;0,311944544;16,85279
1;60,0365334;7,74779654;0,812544525;22,08215
1;64,5630169;6,94121695;17,0535431;27,09324
1;69,0895004;6,13463736;0,077923521;10,65500
1;63,2278175;9,11712074;0,169955745;11,28799
1;65,4311676;9,76116371;0,051878128;10,86287
1;50,4298058;10,7091007;0,034941495;12,49472
1;52,3315353;5,88988638;0,190704554;14,99343
1;63,2189941;8,29906654;0,116406947;14,43822
1;83,6645279;4,9760375;0,097517818;10,81287
1;62,8327293;6,54073477;0,061156806;13,11455
1;70,7717667;3,14812613;3,59125328;22,41360
1;73,5068436;2,84719229;14,7249079;12,95003
1;52,1493607;6,11730337;0,915216088;14,16311
1;54,9659195;11,4923954;0,775753677;30,32842
1;54,1885338;9,18731117;0,739288986;27,68882
1;37,75;5,8499999;37,9320488;34,19131
1;61,6877556;6,91927481;21,1882706;26,18210
1;70,2829742;3,28670645;7,15498304;16,50378
1;61,9817085;4,83397818;0,416087896;11,24289
1;68,4549408;4,0708251;0,444415838;11,00641
1;32,0332832;2,09850454;15,1208935;22,09676
1;73,531311;-1,66889036;5,14631414;30,34364
1;62,2026253;0,266625971;0,733920336;20,45889
1;60,7477608;2,34948111;1,15357816;12,22102
1;59,108284;-2,57486582;6,86732769;17,39381
1;75,5518188;-0,19644776;0,433036983;13,87312
1;64,1212769;1,67360842;10,7005091;26,40915
1;63,4726639;5,06871939;6,78334665;26,46329
2;50,1250191;5,16307974;14,9968452;24,06011
2;67,8662567;7,21114492;4,03663874;19,00990
2;63,1615639;3,56108999;0,077018008;16,81614
2;54,093811;0,862420678;0,182510167;12,98907
2;69,6514511;2,10399771;1,11649477;18,87940
2;76,7592621;2,71923208;1,88611019;13,28992
2;69,042305;9,34578896;0,382493228;23,51533
2;73,8231354;6,05315542;2,07963538;24,42844
2;63,2729034;7,72445059;6,47924852;26,06223
2;60,5467758;6,27153921;4,18121004;29,08481
2;50,53162;11,3981876;7,91317606;31,21268
2;70,786026;4,76262808;9,03687096;26,56321
2;56,066433;6,09908438;0,542343497;17,27416
2;75,6349182;1,7190491;4,32544708;21,44027
2;56,4004478;11,0219059;0,123719648;18,50485
2;59,9599152;11,7232609;0,180497244;24,25923
2;58,8016777;10,2362919;0,034164991;24,21581
2;53,8770218;10,0511417;0,45085609;17,95327
2;43,4325333;11,1989079;0,855833411;28,61546
2;57,5;12,1312504;5,68354654;15,79211
2;65,373703;4,88179922;3,9909718;11,57465
2;70,9349365;5,68087149;5,42404127;10,51740
2;66,6643372;4,19405508;0,696056187;15,25464
2;64,4396439;4,84923697;0,219593823;15,94953
2;65,4196625;7,44558096;0,048639003;11,88629
2;51,6374168;6,81823111;0,09423247;13,44803
2;40,9234352;8,99712563;3,05533075;14,92848
2;63,0272598;4,83565664;5,12680817;17,48726
3;67,6653214;5,05007315;0,703559399;22,49912
3;64,1586456;4,80117178;0,602649927;12,56648
3;62,0150528;5,64257193;0,087356456;9,36696
3;51,3717308;6,54100943;0,859434485;16,27541
3;68,4467239;1,55318606;1,51607919;16,11407
3;62,3680687;3,82573843;0,498896241;23,18561
3;69,8988037;4,38988638;0,077180058;20,76130
3;70,3871765;10,2419987;0,045036066;24,65311
3;59,3775291;7,46111441;0,013828704;24,32038
3;51,9303055;7,4246459;0,248256907;25,70478
3;40,5371819;7,83431387;0,177549273;20,33205
3;36,5059471;10,6614933;0,024886534;14,64706
3;44,7251663;10,9764957;0,007188257;11,74856
3;38,37603;13,2798405;0,001337031;10,19098
3;35,593708;13,5331364;0,201923102;19,26233
3;48,2639999;11,0712528;0,085514285;20,23739
3;41,7242813;15,3665409;0,031305801;13,10816
3;36,8980255;15,8533878;0,037034046;13,87117
3;66,0681;11,7154179;1,11401498;20,50515
3;40,4100571;12,6705265;0,03567959;15,39034
3;36,2568283;15,1931095;0,017868368;18,46864
3;45,3873615;13,83782385;0,029473543;21,63896
3;54,5178947;12,4825382;8,02436447;31,54944
3;43,375267;15,252039;7,80910301;15,30896
3;49,3943977;13,8171329;0,196972281;11,40666
3;42,4338665;14,775568;0,978424907;17,11194
3;38,9536009;15,25478555;1,7201643;20,74115
3;37,2134681;15,49439433;0,923230886;14,02462
3;36,3434017;15,61419871;0,048233852;15,60688
3;35,9083685;15,67410091;0,014321623;12,14486
3;35,6908519;15,704052;0,171189517;12,67501
4;35,4733353;15,7340031;0,126034573;11,36513
4;46,582283;14,5262699;0,132491782;11,87201
4;42,1994896;15,5087528;0,104834557;17,26361
4;38,2042923;14,8835392;0,582940757;17,94711
4;57,7319603;10,9894047;1,44307137;12,21199
4;61,2050171;12,9017887;0,083979137;17,61526
4;48,4756508;13,4136295;0,051665116;14,89059
4;39,6587334;16,5509586;0,152129233;12,38698
4;52,4391022;10,9909306;3,23654914;22,43616
4;55,1059608;9,00789833;0,465479523;16,94089
4;57,3276443;8,36818886;0,108701728;15,38853
4;45,3287773;11,9062748;0,078738004;10,43408
4;54,7303886;11,9658451;0,016074477;11,45224
4;48,0646896;14,0687199;3,08540416;15,21913
4;60,1300201;7,68767691;6,11470556;24,75133
4;60,8192215;3,48955679;2,96293187;32,28959
4;74,3147278;6,13512564;1,85388696;23,44355
4;65,5810394;10,1240482;0,152493164;17,72019
4;66,5420151;11,365778;3,12743711;14,75658
4;65,3821487;11,7127323;1,04471588;15,96480
4;65,9169235;14,612299;6,72940445;15,32997
4;56,3025246;16,012537;0,711069584;11,59474
4;64,11046795;13,77062415;8,4716444;16,08115
4;71,9184113;11,5287113;5,91979313;15,72822
4;63,2150879;12,0294132;1,73742282;11,57737
4;65,6576233;11,9811954;3,78062582;10,81593
4;56,382412;14,5940495;6,42466211;11,44223
4;59,6222763;12,8855839;3,89074826;11,51595
4;60,7628784;13,9419804;11,6641693;10,71314
4;62,7473412;14,4002018;1,75491381;9,82919
5;56,9646149;14,5895329;1,84241986;9,64422
5;59,3713722;15,3769779;3,48453546;7,91504
5;44,7088623;14,8397465;8,13493824;13,54461
5;73,6161118;12,4347782;4,6838932;24,55246
5;44,3717194;12,0449467;0,023104169;19,76662
5;33,7317276;16,9794254;0,21399121;12,01462
5;38,4183311;17,7007694;2,30289125;15,82456
5;56,9065094;14,9399357;0,48075369;11,56939
5;44,341053;16,7046452;0,019732675;12,91398
5;50,326252;17,9592533;0,03536462;13,26753
5;41,5102577;20,7315922;5,02675056;22,61543
5;52,9420242;13,3400822;2,92432117;13,20124
5;61,3502274;14,1353397;12,6903362;16,35729
5;69,0921402;11,7769413;29,2008228;34,91477
5;80,877861;7,10469961;15,9177504;34,43480
5;84,0059357;8,42327309;3,54733682;17,34718
5;65,978981;10,2571049;0,775112391;10,67555
5;52,080307;14,8625431;1,38955164;12,84564
5;46,7195282;17,8462772;0,498842955;10,23950
5;50,9361229;18,7570133;1,3094666;9,45733
5;49,1986656;20,7275944;0,065600231;10,08153
5;42,4941826;22,9143009;0,030507829;10,79693
5;43,0411186;22,5190678;2,88700724;10,66892
5;53,0320663;20,6086674;7,90576315;11,54047
5;52,1604156;20,3390446;1,57413852;10,23211
5;56,1619644;19,111536;8,55778217;9,55421
5;51,2549286;18,3159733;3,77073789;16,09305
5;53,9123497;16,5131168;0,564927518;12,54019
5;45,8406563;17,2562199;3,37774372;9,85768
5;53,6233711;16,1507511;0,683247328;17,69158
5;50,9196243;14,5429935;0,026770387;16,73331
6;50,2355614;13,911829;6,62722778;13,93029
6;47,9129944;16,4248295;0,816122115;13,14995
6;45,3218422;16,633173;0,170140833;14,13017
6;46,1998749;18,6207218;0,397974551;10,85365
6;48,1877594;19,9479313;1,87676585;9,52759
6;46,0755653;21,0026493;0,028811706;11,40206
6;42,268589;22,6023808;0,010655734;12,69527
6;44,9113503;23,398798;0,055072773;14,81508
6;38,7298775;24,9879093;0,192820132;13,59571
6;39,5665779;24,6407719;0,311737448;10,63794
6;42,1373482;25,8628788;12,0482025;10,91279
6;46,0989304;24,1746159;3,33502936;13,68382
6;50,1851311;24,0941105;27,0425816;8,93195
6;50,8128815;20,8609257;16,5882893;14,43706
6;51,5163574;18,364893;4,63175249;16,55776
6;62,7713394;16,5297489;20,9123306;13,66646
6;58,4857292;16,4521122;7,38051367;12,29566
6;54,9538612;17,5642033;17,7172203;13,04168
6;52,6642685;18,3593998;3,15959263;14,58703
6;48,5352631;19,3901005;11,1478033;14,39408
6;40,983326;19,1661625;0,100277677;12,71162
6;49,9238358;21,4941349;0,001083079;12,52342
6;52,7492065;23,3774357;1,64731371;14,41473
6;50,815876;23,357935;4,66759682;17,74186
6;58,9404793;21,3685246;25,4562588;20,72216
6;46,7301826;20,7596989;11,4947224;11,68170
6;45,7519989;20,9789982;0,206645221;13,68113
6;42,4005013;23,5761051;0,008786276;11,61837
6;45,9912224;25,0921574;0,095663495;17,77215
6;54,4528465;17,3420963;25,8012047;21,40988
7;44,9850197;20,2014103;0,004626814;12,00492
7;42,9627762;23,423975;0,10518574;11,02501
7;54,9019318;20,2900028;2,41055989;16,43479
7;35,0980911;24,5585575;0,007473072;13,47118
7;43,1103058;25,2735538;0,110052556;14,79863
7;54,3008537;24,7174015;0,162362292;8,59875
7;46,2386208;26,094141;0,12713711;9,33161
7;51,5030136;23,2662601;12,1121101;19,42784
7;47,8762894;20,6756229;1,43813241;17,05852
7;56,4808464;18,3911381;12,2520666;17,11908
7;58,3464737;17,1745243;1,46622205;13,89038
7;52,5998497;19,8656864;1,51152647;12,71069
7;51,5499115;20,1512089;11,8323889;12,91892
7;50,8617058;22,5299931;2,63387585;8,27225
7;54,959259;21,649622;4,99462318;16,70669
7;44,4992981;23,7190495;5,71190596;17,86013
7;50,9228821;23,1417484;6,94374371;16,58430
7;52,7071648;23,2314091;1,34565818;16,24136
7;53,0064774;23,7956486;0,277140915;12,78684
7;43,9949493;26,2918644;0,011344818;9,69510
7;43,3807983;26,0967655;12,2876997;15,88850
7;52,2311783;20,83288;14,462553;10,25640
7;56,5768814;22,1061344;3,14920521;12,83593
7;52,4186478;22,3294926;0,30731529;9,99640
7;51,2080307;23,3971195;3,46540213;7,94641
7;53,8141861;23,8612919;15,411231;8,69795
7;63,0891609;23,4907169;22,3881569;10,51130
7;60,7769623;20,1741581;3,32179475;8,90086
7;53,3534698;23,7853947;3,10326886;12,11296
7;38,3808136;23,5493412;27,3976231;19,35851
7;56,0509644;20,3686161;9,39483261;9,97801
8;55,3815956;22,8181095;4,04551172;13,09887
8;58,7917595;23,7315311;0,732545018;9,75150
8;49,2359123;24,4700565;9,43311596;10,20882
8;52,8191452;23,6259098;0,043592431;11,04775
8;51,6203461;23,3130131;23,9348869;12,77512
8;58,2750282;20,1823368;9,94096279;16,03526
8;57,8596382;21,6520329;3,38864398;12,63293
8;48,0743065;22,7989445;0,292375714;10,98772
8;49,2421455;24,9962101;0,035558343;10,06534
8;51,9328766;25,142786;0,071191587;9,25321
8;43,9898872;26,8070316;0,032575652;11,88832
8;45,1916962;26,8156681;0,001119441;11,80115
8;44,1932144;27,1848087;0,000198689;18,79947
8;53,3857384;24,6701908;3,52218509;16,91344
8;56,1119423;19,9576054;0,060231637;10,36694
8;52,1355133;20,4104557;2,49347544;12,36298
8;46,6446342;19,2759342;2,27621436;14,66089
8;43,8286705;21,4374638;0,003818097;11,20555
8;47,9697304;23,4077396;0,244530514;12,60163
8;55,3846626;22,5800419;1,28473628;13,17454
8;58,1973267;21,9167728;23,9146118;13,96710
8;53,7322235;21,7968388;6,71620083;9,79719
8;55,6140747;23,1220951;30,4485321;11,90488
8;47,2194977;20,456995;0,249659508;14,54445
8;53,0601768;20,7436161;0,120832965;12,56361
8;53,4360313;22,8393192;0,230542004;18,25227
8;60,2549934;20,8535404;1,80560553;16,81546
8;48,7088203;21,586359;0,021897843;17,58510
8;42,9952278;21,7012882;0,001064971;14,85800
8;47,4077492;23,2636967;0,067274883;10,30463
8;55,9798241;21,6952152;1,22627795;9,63628
9;60,0991592;18,3798771;51,6051369;21,58143
9;57,6656418;20,4287663;6,69069052;22,89941
9;60,6107521;19,3134708;5,37850142;19,20763
9;61,5844002;17,2164555;8,10680485;14,99434
9;71,1909714;19,0114384;1,69411767;15,22562
9;59,2649765;17,7215519;1,47613978;14,28783
9;59,8062134;18,0668278;0,710851669;12,75590
9;59,6624298;19,8825321;3,91573811;9,34610
9;50,6212654;21,3222294;0,059568945;9,42084
9;52,6635551;21,3004704;10,4718657;10,64287
9;54,0342026;20,4618778;34,3481445;16,83059
9;58,7891312;18,4729862;20,7929726;18,45926
9;55,4528656;18,5218143;2,63476634;14,79226
9;56,3692589;17,8761539;2,62696457;9,36654
9;59,2836037;16,4873905;1,59562075;8,71013
9;54,4933548;17,105463;0,215421379;12,59380
9;60,1916046;17,3951664;0,030505491;14,34436
9;50,54599;19,8671207;0,019748349;10,54703
9;55,8770943;22,1278324;0,245373607;14,42973
9;57,3596458;21,0268192;59,1507149;15,10029
9;59,6094589;19,4312382;2,59913421;13,70750
9;59,4511566;17,864069;33,0749359;16,22922
9;54,5731735;12,3429813;8,71629524;20,81026
9;47,8438187;16,1909733;0,066694535;11,43001
9;60,0997467;16,9395084;1,61470258;13,42574
9;59,2916374;13,6096745;0,223004892;20,23823
9;51,8893585;15,0483036;0,028058611;18,87702
9;56,7834358;17,3815861;0,000870185;14,44353
9;49,4991074;19,6652775;0,000124734;10,68331
9;48,472393;19,5140018;0,005771236;9,35075
10;47,8799324;19,8795719;1,27994871;9,17745
10;49,5731926;17,1385136;4,31183004;13,84440
10;71,9805984;15,2094364;0,092338167;14,07851
10;65,4054947;14,1305485;0,603116989;11,36425
10;66,9238052;15,0361881;0,187618941;10,99988
10;59,8439255;16,1000004;1,39046085;12,56701
10;57,6912727;17,1490116;0,03863959;10,84700
10;54,5234947;18,9199467;0,101008214;11,23292
10;45,5362854;20,3573246;0,002154737;13,57550
10;49,4544029;21,017725;0,004338391;11,17162
10;47,0913658;20,3263187;0,002300313;11,49251
10;54,9319038;20,1429996;0,003372998;10,07248
10;52,2939186;19,7973881;0,034357596;14,32297
10;49,8362541;19,7194157;0,500009894;15,02407
10;65,4398804;14,0514774;14,2418375;21,29569
10;60,5412254;16,5444889;14,8090868;18,14639
10;73,3971634;15,9930058;1,13269436;19,68051
10;56,4535561;15,1327152;0,006886738;15,39678
10;51,0760155;17,4307804;0,000262211;11,88455
10;55,4699669;17,1243534;0,014229941;12,17792
10;66,5934219;15,1957645;0,249903783;15,12613
10;67,2792892;7,5143981;11,5582151;25,58576
10;69,0041504;8,23864174;4,70148993;15,70979
10;70,0344238;7,40886831;3,22722101;20,75436
10;60,8274193;11,4370365;0,393886983;23,00788
10;67,3526001;9,97448158;0,153106704;21,96939
10;69,2085495;9,6323185;0,156608626;18,80875
10;60,8478966;9,87874794;0,228205428;14,57911
10;72,8403931;8,08300209;0,37262845;7,77604
10;72,5552597;9,26366615;0,232419297;12,70127
10;66,3523636;8,85378456;0,037926104;15,83642
11;56,1982651;11,371912;0,03722465;12,80863
11;53,3453827;12,5646915;0,023913156;10,06344
11;57,1902046;11,0246525;0,015448619;16,42497
11;58,636097;12,2950077;0,028062843;25,87446
11;66,9239349;12,2034855;1,22848749;32,34323
11;61,285553;12,3171635;7,26401901;30,49701
11;70,6189117;11,0224857;3,31276059;28,72482
11;66,8108292;10,6598454;1,67551255;9,59419
11;72,8499146;11,5020084;0,025740506;10,55433
11;60,223587;13,1168156;0,049065694;16,32635
11;54,5089684;12,1117496;1,83959699;18,39385
11;65,761261;6,11409903;13,0655308;20,89645
11;74,8523026;5,96062613;8,15966702;13,12190
11;75,6094589;9,1151371;0,029368242;11,52450
11;63,4305496;12,3197269;0,578674972;15,82609
11;67,9616776;8,32909584;7,69134712;18,01491
11;60,0117416;9,22750282;13,335227;19,59777
11;73,8514786;9,21410561;20,7152672;25,66342
11;58,3375549;6,86959219;5,09483385;13,74661
11;68,1881104;5,11730337;0,078305751;16,00972
11;65,1512756;6,59768057;0,123084925;13,38780
11;66,5010452;8,35970497;0,066042811;9,48697
11;67,5572205;8,3323307;0,056908257;10,67009
11;68,3002167;9,25945473;0,020324685;12,08467
11;76,1065216;6,4553771;0,044763528;10,73486
11;67,2835846;6,00978994;0,378507316;12,87758
11;75,5703201;5,46837759;0,34296912;11,15525
11;78,6243744;3,63445425;0,164139643;16,64763
11;74,1756973;7,80837393;9,13641262;16,58454
11;74,5415421;6,49553823;8,37089348;11,95955
12;75,8978882;5,73690176;37,0961609;21,50855
12;74,4232101;5,09035635;12,5930176;14,96307
12;76,7247696;5,30523062;2,13622308;15,79069
12;79,1601486;4,60576773;8,52746868;12,72673
12;72,3029251;5,45821524;6,5208745;12,72803
12;83,3010788;3,17659903;4,14782715;9,84722
12;73,894371;2,85723257;0,54420048;8,89376
12;68,7394943;2,13909292;0,009917532;19,48646
12;73,2577362;2,51729727;0,102032214;28,14196
12;72,1853561;4,04549551;0,070956536;18,86122
12;67,5210419;2,8248229;0,107804097;8,69367
12;52,5561104;3,63179922;0,011477063;16,78687
12;54,8121719;7,31441641;0,064441145;19,86372
12;60,8008614;6,56685781;0,244555801;17,22229
12;53,7008324;4,95391226;0,254288971;16,25679
12;74,2862701;2,56661367;25,2026253;19,13195
12;77,1261749;2,36367178;3,37350631;11,86780
12;61,5276642;5,46477652;0,168649286;10,81587
12;64,642601;8,75274086;0,171671003;16,27235
12;77,3489075;5,26760244;0,177950978;14,99423
12;50,868885;3,61760855;1,18327749;20,39379
12;59,3038139;7,14809561;0,209988534;22,38598
12;55,1544228;9,55626869;0,089407459;19,92131
12;58,9793854;8,53609657;0,011339273;18,49695
12;69,5408707;5,11354971;0,443530589;12,37929
12;61,9503975;1,46346438;3,19686604;24,34150
12;55,2843437;-2,78983164;6,24248648;18,98897
12;74,019722;-3,03693247;11,6516094;28,85063
12;67,877655;-4,74869394;3,9711082;31,85151
12;78,3437653;-7,84848642;0,000835904;28,67942
12;86,5334778;-5,4309144;0,03190152;33,16347
1;69,9015045;-1,1384033;0,496850789;20,79570
1;68,9852676;4,42067862;4,32705069;15,31857
1;74,0594406;5,19619131;6,48510218;19,75540
1;60,1493149;3,14125967;0,872951627;27,89926
1;66,8297119;-2,49057627;27,871891;25,40136
1;61,0314217;-1,22028196;0,017169099;22,53539
1;64,8161163;1,70461428;0,2791875;11,84855
1;62,2292557;-1,44211423;1,00159574;12,17958
1;78,4035797;7,40758657;6,91596174;22,15825
1;63,281311;8,89907265;4,68449211;26,60080
1;63,0682831;6,6986022;10,6609764;24,52663
1;57,5736542;1,7030884;0,06565433;20,22616
1;57,6231918;6,11187124;0,04929756;19,47224
1;52,7667618;7,55803823;0,254880041;17,32720
1;48,0208588;6,75396109;0,4811804;14,03792
1;65,9014816;7,05611563;0,420806795;20,12016
1;69,5559616;3,20784903;4,63644123;30,19889
1;72,3923798;1,99273074;36,7545433;19,30557
1;69,3060303;0,98412478;11,2722626;11,76265
1;71,0529709;2,05721426;4,84134674;15,72578
1;62,5446205;2,41820669;5,0881238;12,15338
1;58,4587364;5,29515982;2,47821355;17,46747
1;65,8791656;3,36702871;6,71306133;20,55001
1;67,4288101;1,73470461;1,60120332;21,83435
1;68,2065048;-0,167761236;2,2076726;25,07211
1;64,01548;0,737054467;0,046745881;18,36108
1;70,248909;1,96001589;2,63903761;13,43873
1;69,4146576;-0,227453619;1,10399985;18,63388
1;51,8750877;2,11928701;19,9912739;19,17190
1;59,1648064;3,91356802;20,7620697;39,83069
1;50,0476875;2,46904898;7,08582306;19,09952
2;68,4118576;-0,04425659;22,3396301;15,67141
2;64,1168442;-1,23395383;2,29716396;13,67033
2;58,4035378;-0,244146734;3,74159932;17,98322
2;67,0138474;1,20678103;14,0548763;18,11906
2;61,1172981;-0,621435523;8,94251823;23,26240
2;56,5951843;4,88631582;25,4553871;23,82714
2;66,0409851;-0,899298072;4,06060934;19,14112
2;66,3597107;-1,33469236;6,72536993;23,28894
2;59,6549911;-2,00125742;2,1977396;30,19924
2;69,7353592;0,478265375;0,004117835;25,98537
2;71,4916077;2,59310293;0,058766477;17,48081
2;65,2339249;4,44793081;0,000906268;13,68383
2;65,090416;5,09679556;0,000179234;10,04298
2;63,3982506;5,31817007;0,000908815;12,71477
2;61,3875389;4,51500845;0,016014703;14,09658
2;57,5031891;6,43773794;0,067033619;14,97450
2;57,3866158;2,85149527;0,00262309;22,14058
2;37,023632;3,62371206;0,006669275;21,16414
2;38,7863197;5,5451293;0,053776119;9,81274
2;35,4519997;9,32827187;1,08293831;10,10347
2;41,2356377;8,92836952;4,6287241;23,82641
2;81,3027191;4,07128286;21,4393806;28,66049
2;71,7958527;7,39248037;3,3236928;15,12382
2;65,9142609;5,12847281;13,5828037;15,92739
2;70,2493134;1,62584841;4,97700453;21,51022
2;66,1054077;3,43129873;1,59481239;14,51743
2;69,7145767;1,9596802;0,485255599;14,45805
2;69,1907578;6,84365225;0,374958336;14,00569
3;60,1196289;7,0360961;1,2791065;15,15845
3;53,3297272;5,09066153;17,4081078;26,54927
3;48,9758835;5,11477041;0,362078547;18,48956
3;68,3867874;6,62517691;13,0518332;18,14104
3;61,1431808;5,13729239;52,8810196;43,18457
3;57,8094597;3,56603384;1,92399979;39,52438
3;54,5295982;5,06121206;5,75256634;34,59128
3;66,1343689;5,75005484;0,582637727;27,64726
